session_id,timestamp,datetime,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,temperature,hotspot_on,system_estimate_min
07498059,1776610319449,2026-04-19 16:51:59,59.0,1,11.0,0,1,0,0,40.4,35.0,0,672.0
07498059,1776610349485,2026-04-19 16:52:29,59.0,1,11.0,0,1,0,0,34.9,35.0,0,672.0
07498059,1776610379518,2026-04-19 16:52:59,59.0,1,11.0,0,1,0,0,37.8,35.0,0,671.0
07498059,1776610409553,2026-04-19 16:53:29,59.0,1,11.0,0,1,0,0,33.9,35.0,0,671.0
07498059,1776610439582,2026-04-19 16:53:59,59.0,1,11.0,0,1,0,0,44.1,35.0,0,670.0
07498059,1776610469622,2026-04-19 16:54:29,58.0,1,11.0,0,1,0,0,33.3,35.4,0,383.0
07498059,1776610499665,2026-04-19 16:54:59,58.0,1,11.0,0,1,0,0,28.7,35.4,0,382.0
07498059,1776610529741,2026-04-19 16:55:29,58.0,1,11.0,0,1,0,0,32.3,35.4,0,382.0
07498059,1776610559787,2026-04-19 16:55:59,58.0,1,11.0,1,1,0,0,45.1,35.8,0,381.0
07498059,1776610589829,2026-04-19 16:56:29,58.0,1,11.0,1,1,0,0,55.8,35.8,0,381.0
07498059,1776610619873,2026-04-19 16:56:59,58.0,1,11.0,1,1,0,0,47.7,35.9,0,380.0
07498059,1776610649909,2026-04-19 16:57:29,58.0,1,11.0,1,1,0,0,61.3,35.9,0,380.0
07498059,1776610679945,2026-04-19 16:57:59,58.0,1,11.0,1,1,0,0,52.3,35.9,0,379.0
07498059,1776610709978,2026-04-19 16:58:29,58.0,1,11.0,0,1,0,0,52.8,35.9,0,379.0
07498059,1776610740001,2026-04-19 16:59:00,58.0,1,11.0,1,1,0,0,68.9,35.9,0,378.0
07498059,1776610770034,2026-04-19 16:59:30,57.0,1,11.0,1,1,0,0,29.6,36.3,0,567.0
07498059,1776610800085,2026-04-19 17:00:00,57.0,1,11.0,1,1,0,0,35.8,36.3,0,567.0
07498059,1776610830118,2026-04-19 17:00:30,57.0,1,11.0,1,1,0,0,47.1,36.3,0,566.0
07498059,1776610860161,2026-04-19 17:01:00,57.0,1,11.0,1,1,0,0,63.8,36.3,0,566.0
07498059,1776610890199,2026-04-19 17:01:30,57.0,1,11.0,1,1,0,0,64.0,36.3,0,565.0
07498059,1776610920233,2026-04-19 17:02:00,57.0,1,11.0,1,1,0,0,45.3,36.3,0,565.0
07498059,1776610950273,2026-04-19 17:02:30,57.0,1,11.0,1,1,0,0,61.3,36.3,0,564.0
07498059,1776610980309,2026-04-19 17:03:00,57.0,1,11.0,1,1,0,0,46.4,36.3,0,564.0
07498059,1776611010353,2026-04-19 17:03:30,57.0,1,11.0,1,1,0,0,25.4,36.3,0,563.0
07498059,1776611040410,2026-04-19 17:04:00,57.0,1,11.0,1,1,0,0,45.8,36.3,0,563.0
07498059,1776611070457,2026-04-19 17:04:30,56.0,1,11.0,1,1,0,0,45.8,36.8,0,616.0
07498059,1776611100501,2026-04-19 17:05:00,56.0,1,11.0,1,1,0,0,49.9,36.8,0,615.0
07498059,1776611130546,2026-04-19 17:05:30,56.0,1,9.8,1,1,0,0,34.7,36.8,0,615.0
07498059,1776611210543,2026-04-19 17:06:50,56.0,0,9.8,0,1,0,0,33.3,36.8,0,614.0
07498059,1776611254737,2026-04-19 17:07:34,56.0,0,9.8,0,1,0,0,52.1,36.8,0,613.0
